Date,Open,High,Low,Close,Adj Close,Volume
2018-07-20,191.009995,193.559998,190.500000,191.080002,191.080002,1439400
2018-07-23,190.179993,191.350006,186.580002,190.500000,190.500000,1637500
2018-07-24,191.929993,192.179993,183.440002,184.910004,184.910004,2743800
2018-07-25,184.570007,187.330002,183.360001,183.860001,183.860001,3592100
2018-07-26,181.500000,194.669998,181.500000,192.320007,192.320007,3787900
2018-07-27,192.029999,192.479996,178.350006,183.949997,183.949997,3280100
2018-07-30,184.000000,184.949997,178.559998,178.809998,178.809998,2439400
2018-07-31,179.250000,179.990005,174.350006,175.960007,175.960007,3062900
2018-08-01,176.589996,180.619995,176.000000,177.940002,177.940002,1977100
2018-08-02,177.000000,183.059998,176.789993,182.839996,182.839996,1833200
2018-08-03,183.589996,183.649994,178.750000,180.880005,180.880005,1281900
2018-08-06,181.119995,184.940002,181.119995,184.660004,184.660004,1146900
2018-08-07,185.000000,187.029999,184.199997,185.740005,185.740005,1047700
2018-08-08,185.300003,187.220001,182.360001,186.130005,186.130005,842600
2018-08-09,186.809998,190.630005,186.199997,188.339996,188.339996,1210700
2018-08-10,186.360001,190.000000,185.449997,187.470001,187.470001,826300
2018-08-13,187.009995,189.169998,184.839996,185.020004,185.020004,869800
2018-08-14,186.100006,186.869995,181.759995,184.490005,184.490005,1286700
2018-08-15,184.169998,187.440002,180.610001,182.729996,182.729996,1261100
2018-08-16,184.350006,184.520004,181.759995,182.029999,182.029999,745700
2018-08-17,182.000000,183.160004,178.800003,180.830002,180.830002,1656000
2018-08-20,180.169998,181.919998,179.149994,181.360001,181.360001,1661500
2018-08-21,182.399994,184.830002,181.820007,182.100006,182.100006,1555100
2018-08-22,181.479996,183.639999,181.119995,182.410004,182.410004,2050200
2018-08-23,182.169998,186.229996,181.800003,184.850006,184.850006,1521200
2018-08-24,186.110001,194.750000,185.279999,193.559998,193.559998,2765000
2018-08-27,194.000000,196.630005,192.220001,193.250000,193.250000,1711400
2018-08-28,193.779999,194.770004,191.520004,194.259995,194.259995,1187000
2018-08-29,194.270004,201.000000,194.270004,200.229996,200.229996,2992600
2018-08-30,199.500000,200.039993,196.460007,198.449997,198.449997,1805200
2018-08-31,198.000000,199.440002,195.369995,196.360001,196.360001,1225300
2018-09-04,195.949997,200.660004,195.300003,200.259995,200.259995,1692800
2018-09-05,200.000000,200.000000,188.300003,190.759995,190.759995,2704800
2018-09-06,191.919998,194.330002,189.240005,193.179993,193.179993,1841300
2018-09-07,192.940002,198.500000,191.330002,196.979996,196.979996,1631700
2018-09-10,199.880005,199.880005,195.500000,199.009995,199.009995,2147700
2018-09-11,198.000000,202.720001,197.250000,199.500000,199.500000,1765000
2018-09-12,199.839996,203.339996,195.289993,202.770004,202.770004,1605300
2018-09-13,204.000000,206.300003,203.059998,204.580002,204.580002,1472600
2018-09-14,204.119995,205.339996,202.149994,202.970001,202.970001,1225500
2018-09-17,201.880005,201.949997,192.649994,192.820007,192.820007,2313400
2018-09-18,193.020004,195.779999,191.550003,191.880005,191.880005,2295500
2018-09-19,191.500000,192.610001,182.729996,186.000000,186.000000,3930000
2018-09-20,187.000000,188.940002,184.250000,187.350006,187.350006,2883800
2018-09-21,188.369995,190.570007,187.800003,189.690002,189.690002,2880700
2018-09-24,187.630005,194.070007,185.669998,193.119995,193.119995,2064800
2018-09-25,194.279999,198.470001,193.940002,197.610001,197.610001,2106000
2018-09-26,197.610001,198.889999,194.690002,195.710007,195.710007,1332300
2018-09-27,196.050003,197.500000,193.809998,195.080002,195.080002,1119700
2018-09-28,194.580002,197.800003,194.550003,195.630005,195.630005,1205000
2018-10-01,197.250000,199.229996,193.630005,194.610001,194.610001,1338500
2018-10-02,195.720001,195.970001,192.330002,192.899994,192.899994,1317000
2018-10-03,194.279999,198.309998,192.259995,196.199997,196.199997,1582400
2018-10-04,195.490005,195.500000,184.619995,187.440002,187.440002,3489100
2018-10-05,187.110001,190.119995,181.649994,186.600006,186.600006,2245000
2018-10-08,184.389999,185.809998,177.270004,180.259995,180.259995,2625600
2018-10-09,179.899994,187.289993,179.110001,181.410004,181.410004,2397900
2018-10-10,180.449997,180.830002,171.809998,172.139999,172.139999,3543700
2018-10-11,172.850006,178.210007,172.139999,174.970001,174.970001,3507500
2018-10-12,182.320007,188.070007,180.289993,184.449997,184.449997,2940200
2018-10-15,184.160004,184.250000,179.619995,180.910004,180.910004,1462700
2018-10-16,185.210007,193.350006,184.660004,192.720001,192.720001,2794800
2018-10-17,193.110001,193.199997,188.429993,190.259995,190.259995,1910300
2018-10-18,189.139999,191.539993,182.020004,185.179993,185.179993,2237700
2018-10-19,186.460007,187.649994,176.660004,177.149994,177.149994,2259900
2018-10-22,178.910004,180.949997,174.380005,178.839996,178.839996,2732300
2018-10-23,174.199997,184.660004,172.850006,181.779999,181.779999,3025100
2018-10-24,181.779999,183.779999,169.649994,170.210007,170.210007,3793900
2018-10-25,173.399994,175.000000,162.179993,172.630005,172.630005,5153600
2018-10-26,164.240005,172.160004,162.429993,166.759995,166.759995,3125200
2018-10-29,172.089996,173.500000,160.660004,164.229996,164.229996,2537800
2018-10-30,160.000000,169.000000,157.600006,168.500000,168.500000,3131200
2018-10-31,174.309998,185.119995,174.309998,181.039993,181.039993,4013100
2018-11-01,181.029999,184.320007,177.059998,183.729996,183.729996,1538500
2018-11-02,184.869995,186.350006,178.360001,178.779999,178.779999,1527000
2018-11-05,178.979996,180.729996,176.710007,180.410004,180.410004,1387500
2018-11-06,179.500000,182.479996,176.259995,177.369995,177.369995,1184900
2018-11-07,182.350006,194.039993,180.779999,190.830002,190.830002,2994500
2018-11-08,190.000000,191.580002,185.179993,186.160004,186.160004,1784400
2018-11-09,184.229996,184.229996,173.910004,177.589996,177.589996,2206000
2018-11-12,175.199997,176.990005,166.520004,172.369995,172.369995,2667100
2018-11-13,174.350006,174.869995,167.080002,168.669998,168.669998,2144200
2018-11-14,171.259995,172.669998,166.850006,167.380005,167.380005,1443100
2018-11-15,166.669998,173.550003,166.630005,172.970001,172.970001,1602500
2018-11-16,170.729996,173.880005,169.250000,171.089996,171.089996,1109300
2018-11-19,169.559998,169.860001,156.089996,156.800003,156.800003,3194700
2018-11-20,148.990005,161.289993,147.630005,157.240005,157.240005,4098200
2018-11-21,160.220001,163.000000,157.639999,159.139999,159.139999,1821700
2018-11-23,156.570007,161.740005,156.500000,160.630005,160.630005,577600
2018-11-26,164.089996,168.270004,160.710007,167.259995,167.259995,1746600
2018-11-27,164.600006,166.759995,162.110001,165.740005,165.740005,1491100
2018-11-28,171.250000,178.360001,170.410004,177.869995,177.869995,3112100
2018-11-29,176.240005,181.809998,175.350006,179.100006,179.100006,1743500
2018-11-30,179.639999,186.270004,178.520004,185.270004,185.270004,3144600
2018-12-03,192.050003,192.160004,184.600006,188.089996,188.089996,2408100
2018-12-04,185.589996,188.679993,178.220001,180.850006,180.850006,2544500
2018-12-06,175.820007,187.800003,174.000000,187.600006,187.600006,2678300
2018-12-07,186.940002,189.669998,179.259995,182.380005,182.380005,1749100
2018-12-10,181.000000,187.770004,181.000000,184.899994,184.899994,1567300
2018-12-11,189.160004,189.190002,181.720001,183.419998,183.419998,2224700
2018-12-12,187.000000,191.360001,185.960007,187.639999,187.639999,2289700
2018-12-13,189.399994,190.759995,185.350006,188.149994,188.149994,1443700
2018-12-14,184.539993,187.630005,181.460007,181.979996,181.979996,1663200
2018-12-17,180.009995,180.009995,170.520004,171.470001,171.470001,2315700
2018-12-18,173.419998,175.619995,170.720001,173.570007,173.570007,1682500
2018-12-19,174.639999,181.139999,171.130005,174.039993,174.039993,2139700
2018-12-20,171.839996,174.809998,160.000000,169.919998,169.919998,3198400
2018-12-21,170.020004,170.490005,160.440002,162.000000,162.000000,2799600
2018-12-24,159.020004,163.809998,158.000000,158.919998,158.919998,896400
2018-12-26,159.679993,169.669998,159.679993,169.509995,169.509995,3050700
2018-12-27,166.869995,178.240005,166.500000,178.199997,178.199997,2937500
2018-12-28,179.610001,184.089996,175.679993,180.330002,180.330002,2442100
2018-12-31,182.919998,183.270004,176.800003,178.050003,178.050003,1655400
2019-01-02,174.119995,180.449997,172.460007,178.320007,178.320007,2561500
2019-01-03,175.119995,177.990005,168.470001,169.119995,169.119995,2468900
2019-01-04,173.009995,181.490005,171.660004,179.229996,179.229996,2195700
2019-01-07,180.750000,188.000000,179.399994,186.669998,186.669998,1824900
2019-01-08,189.750000,191.649994,184.559998,188.110001,188.110001,1609200
2019-01-09,185.259995,191.289993,185.259995,190.470001,190.470001,2096000
2019-01-10,188.899994,190.940002,187.550003,190.000000,190.000000,1637800
2019-01-11,188.100006,191.949997,186.059998,191.690002,191.690002,1646000
2019-01-14,187.869995,191.080002,186.929993,188.399994,188.399994,1811100
2019-01-15,189.449997,190.320007,187.580002,188.350006,188.350006,2517900
2019-01-16,189.520004,192.789993,187.449997,189.589996,189.589996,1451000
2019-01-17,186.830002,189.440002,185.220001,186.529999,186.529999,2149300
2019-01-18,189.729996,191.449997,186.630005,190.089996,190.089996,1930600
2019-01-22,187.779999,189.679993,184.779999,185.699997,185.699997,1506400
2019-01-23,187.520004,189.820007,182.910004,183.960007,183.960007,1585300
2019-01-24,184.250000,187.470001,182.460007,185.699997,185.699997,1351800
2019-01-25,187.610001,191.270004,185.699997,191.080002,191.080002,1425200
2019-01-28,188.050003,190.160004,186.500000,187.940002,187.940002,1930400
2019-01-29,188.179993,188.820007,184.009995,184.820007,184.820007,1633500
2019-01-30,187.190002,194.210007,187.009995,194.000000,194.000000,4251500
2019-01-31,211.360001,228.410004,209.990005,220.020004,220.020004,11199700
2019-02-01,218.580002,221.839996,216.800003,221.509995,221.509995,3552100
2019-02-04,220.830002,225.880005,220.100006,225.139999,225.139999,3599700
2019-02-05,226.000000,229.399994,225.369995,228.350006,228.350006,1904900
2019-02-06,228.000000,229.500000,223.300003,225.559998,225.559998,1662800
2019-02-07,224.059998,228.039993,222.119995,226.960007,226.960007,1479500
2019-02-08,225.399994,228.789993,222.669998,228.559998,228.559998,1603600
2019-02-11,229.889999,232.250000,227.070007,229.009995,229.009995,1936400
2019-02-12,230.610001,236.809998,230.500000,234.649994,234.649994,2366200
2019-02-13,235.000000,237.490005,231.649994,231.970001,231.970001,1677400
2019-02-14,231.440002,235.839996,230.759995,234.029999,234.029999,1304700
2019-02-15,235.000000,236.699997,232.399994,234.889999,234.889999,1425900
2019-02-19,233.490005,235.460007,232.000000,234.580002,234.580002,1434100
2019-02-20,235.000000,235.490005,227.850006,229.500000,229.500000,2347000
2019-02-21,228.710007,231.240005,226.509995,230.009995,230.009995,1317600
2019-02-22,230.320007,236.149994,230.320007,235.000000,235.000000,1980800
2019-02-25,237.500000,239.449997,235.589996,237.000000,237.000000,1612100
2019-02-26,235.839996,236.940002,233.449997,236.210007,236.210007,1183800
2019-02-27,235.800003,240.860001,235.330002,240.309998,240.309998,2214200
2019-02-28,240.169998,241.440002,237.740005,239.440002,239.440002,1892900
2019-03-01,242.309998,244.350006,239.289993,243.520004,243.520004,2055900
2019-03-04,244.600006,245.330002,228.669998,236.970001,236.970001,4415500
2019-03-05,237.570007,237.570007,232.029999,236.000000,236.000000,1940200
2019-03-06,235.449997,237.449997,231.789993,233.110001,233.110001,1214700
2019-03-07,232.369995,236.820007,231.110001,233.369995,233.369995,1577400
2019-03-08,229.300003,234.029999,226.710007,233.949997,233.949997,1527600
2019-03-11,235.509995,240.089996,235.130005,239.860001,239.860001,1991900
2019-03-12,240.149994,241.020004,236.779999,238.710007,238.710007,1693700
2019-03-13,240.559998,243.419998,239.550003,240.389999,240.389999,1885500
2019-03-14,244.050003,244.630005,241.300003,241.589996,241.589996,1946800
2019-03-15,241.369995,243.240005,240.199997,241.889999,241.889999,2053800
2019-03-18,242.529999,245.960007,240.139999,240.979996,240.979996,2411600
2019-03-19,242.259995,244.130005,240.350006,241.960007,241.960007,2191300
2019-03-20,243.000000,247.279999,239.800003,244.589996,244.589996,1210800
2019-03-21,243.720001,251.649994,243.720001,250.949997,250.949997,1532100
2019-03-22,249.000000,250.500000,241.070007,241.210007,241.210007,2014800
2019-03-25,238.789993,243.009995,236.619995,241.699997,241.699997,1553200
2019-03-26,245.039993,247.240005,243.199997,245.000000,245.000000,1351100
2019-03-27,244.820007,244.820007,235.600006,241.369995,241.369995,1578800
2019-03-28,243.729996,245.850006,240.729996,243.330002,243.330002,1049100
2019-03-29,246.500000,247.130005,243.360001,246.490005,246.490005,1389900
2019-04-01,249.990005,250.350006,243.800003,245.729996,245.729996,1813400
2019-04-02,245.750000,247.020004,242.800003,246.820007,246.820007,1480300
2019-04-03,248.899994,248.899994,244.289993,247.139999,247.139999,1046600
2019-04-04,246.350006,246.389999,230.139999,237.029999,237.029999,2942400
2019-04-05,238.639999,240.089996,235.259995,236.979996,236.979996,1177100
2019-04-08,236.399994,239.380005,233.509995,237.210007,237.210007,1448000
2019-04-09,235.130005,240.279999,235.130005,238.759995,238.759995,1360800
2019-04-10,240.500000,245.580002,240.020004,243.660004,243.660004,1241400
2019-04-11,243.639999,246.190002,242.110001,245.770004,245.770004,1042700
2019-04-12,247.000000,247.740005,243.740005,244.300003,244.300003,997300
2019-04-15,244.070007,246.399994,242.440002,243.789993,243.789993,1299000
2019-04-16,245.889999,246.119995,238.850006,239.809998,239.809998,1130700
2019-04-17,241.720001,242.000000,234.320007,236.229996,236.229996,2485800
2019-04-18,234.399994,238.919998,232.139999,237.399994,237.399994,2936600
2019-04-22,236.020004,243.570007,236.000000,242.639999,242.639999,1251300
2019-04-23,243.250000,247.339996,241.100006,243.550003,243.550003,2057600
2019-04-24,245.000000,245.380005,241.059998,242.699997,242.699997,2720000
2019-04-25,261.019989,269.269989,258.179993,260.690002,260.690002,4777400
2019-04-26,260.000000,267.829987,257.089996,267.079987,267.079987,2216600
2019-04-29,267.100006,273.470001,267.100006,271.690002,271.690002,2026000
2019-04-30,271.000000,273.820007,268.730011,271.510010,271.510010,1522700
2019-05-01,273.160004,273.160004,268.309998,270.399994,270.399994,1528700
2019-05-02,264.859985,269.989990,260.350006,262.670013,262.670013,3211700
2019-05-03,265.679993,269.309998,264.260010,268.519989,268.519989,1653000
2019-05-06,260.500000,270.970001,257.500000,269.750000,269.750000,1255400
2019-05-07,267.000000,268.899994,260.049988,264.809998,264.809998,1565600
2019-05-08,264.000000,268.390015,260.829987,265.980011,265.980011,1263000
2019-05-09,262.350006,271.799988,260.279999,270.489990,270.489990,1709900
2019-05-10,268.500000,275.200012,266.500000,274.899994,274.899994,1754400
2019-05-13,266.880005,271.160004,259.269989,260.119995,260.119995,2776000
2019-05-14,263.220001,272.929993,263.220001,272.070007,272.070007,2046800
2019-05-15,270.000000,276.429993,269.540009,273.959991,273.959991,1283800
2019-05-16,275.000000,281.739990,274.209991,277.959991,277.959991,4212700
2019-05-17,275.709991,277.320007,271.619995,272.989990,272.989990,1721800
2019-05-20,266.959991,270.500000,263.540009,265.079987,265.079987,2414600
2019-05-21,269.709991,273.000000,267.750000,271.209991,271.209991,1078700
2019-05-22,270.070007,276.500000,269.829987,273.390015,273.390015,775600
2019-05-23,270.059998,270.869995,263.880005,264.790009,264.790009,1458500
2019-05-24,266.750000,269.440002,265.049988,268.950012,268.950012,1181800
2019-05-28,269.079987,272.119995,264.739990,266.649994,266.649994,1444800
2019-05-29,263.899994,268.320007,261.510010,264.190002,264.190002,1127600
2019-05-30,265.410004,265.410004,261.209991,262.600006,262.600006,1304900
2019-05-31,259.309998,265.440002,257.500000,261.929993,261.929993,1219400
2019-06-03,262.000000,263.290009,246.020004,248.380005,248.380005,2822300
2019-06-04,251.139999,258.070007,247.509995,257.549988,257.549988,1522600
2019-06-05,262.369995,263.880005,256.299988,263.250000,263.250000,1827100
2019-06-06,263.239990,269.679993,261.820007,268.489990,268.489990,950400
2019-06-07,270.989990,276.690002,270.989990,274.549988,274.549988,1692500
2019-06-10,279.359985,280.559998,275.609985,275.869995,275.869995,1248700
2019-06-11,279.859985,279.859985,263.950012,266.290009,266.290009,1467000
2019-06-12,266.000000,270.339996,264.329987,267.880005,267.880005,977700
2019-06-13,268.600006,274.089996,268.600006,273.790009,273.790009,1181400
2019-06-14,273.730011,275.609985,270.049988,272.250000,272.250000,1015500
2019-06-17,273.700012,276.380005,271.720001,274.559998,274.559998,988400
2019-06-18,278.320007,285.029999,278.320007,282.640015,282.640015,2010000
2019-06-19,284.209991,285.829987,281.049988,285.510010,285.510010,1481800
2019-06-20,290.239990,292.980011,286.429993,288.799988,288.799988,1732800
2019-06-21,287.519989,290.839996,285.649994,285.739990,285.739990,1645200
2019-06-24,287.869995,288.380005,280.940002,282.500000,282.500000,1542400
2019-06-25,283.149994,283.149994,273.059998,275.359985,275.359985,1587200
2019-06-26,278.779999,285.200012,273.859985,275.339996,275.339996,1310400
2019-06-27,277.369995,280.829987,276.209991,278.510010,278.510010,1144000
2019-06-28,277.809998,280.190002,274.570007,274.570007,274.570007,4160800
2019-07-01,281.989990,284.329987,279.489990,283.510010,283.510010,1741200
2019-07-02,283.309998,289.320007,283.149994,288.309998,288.309998,1946400
2019-07-03,289.899994,294.230011,289.899994,293.149994,293.149994,1116100
2019-07-05,291.000000,294.619995,288.549988,294.529999,294.529999,1005100
2019-07-08,293.649994,293.779999,289.649994,293.000000,293.000000,1268700
2019-07-09,291.410004,299.119995,290.630005,298.019989,298.019989,1656000
2019-07-10,299.609985,302.989990,298.309998,298.750000,298.750000,1209400
2019-07-11,300.410004,302.630005,299.459991,302.309998,302.309998,886700
2019-07-12,302.299988,303.170013,296.109985,301.130005,301.130005,963900
2019-07-15,302.000000,302.410004,297.880005,301.100006,301.100006,729800
2019-07-16,300.000000,301.299988,294.200012,295.500000,295.500000,1161700
2019-07-17,295.500000,300.160004,294.510010,296.559998,296.559998,865700
2019-07-18,296.320007,298.489990,294.029999,294.679993,294.679993,1093400
2019-07-19,298.049988,299.200012,288.459991,289.739990,289.739990,1396000
2019-07-22,293.399994,294.970001,289.619995,293.809998,293.809998,1963400
2019-07-23,295.019989,295.019989,287.640015,291.010010,291.010010,1606700
2019-07-24,291.720001,297.609985,290.500000,297.209991,297.209991,2766200
2019-07-25,288.500000,290.750000,279.690002,285.730011,285.730011,4532000
2019-07-26,288.369995,290.190002,285.750000,289.329987,289.329987,1711600
2019-07-29,289.339996,290.000000,275.589996,285.839996,285.839996,3271800
2019-07-30,284.279999,286.390015,280.970001,281.000000,281.000000,1556900
2019-07-31,281.709991,282.500000,272.609985,277.390015,277.390015,2097600
2019-08-01,277.380005,281.720001,271.119995,274.000000,274.000000,2759000
2019-08-02,272.950012,273.109985,261.880005,265.859985,265.859985,2437800
2019-08-05,255.009995,262.540009,251.899994,256.809998,256.809998,3590400
2019-08-06,261.660004,265.000000,257.350006,261.709991,261.709991,1722800
2019-08-07,259.660004,264.950012,257.000000,260.690002,260.690002,1291500
2019-08-08,262.010010,267.730011,261.380005,267.109985,267.109985,1644400
2019-08-09,267.250000,268.000000,262.739990,263.820007,263.820007,897800
2019-08-12,261.299988,263.119995,257.750000,258.559998,258.559998,783800
2019-08-13,258.000000,263.570007,257.350006,262.190002,262.190002,1610200
2019-08-14,258.339996,259.869995,251.690002,252.309998,252.309998,1776300
2019-08-15,252.000000,254.910004,250.190002,252.289993,252.289993,1778800
2019-08-16,255.910004,259.899994,254.869995,256.910004,256.910004,1506700
2019-08-19,260.000000,261.579987,254.639999,255.509995,255.509995,1812500
2019-08-20,255.500000,257.609985,252.580002,255.279999,255.279999,1354100
2019-08-21,262.000000,267.839996,260.239990,265.779999,265.779999,1902700
2019-08-22,266.500000,267.950012,262.279999,264.640015,264.640015,1271400
2019-08-23,266.369995,274.559998,261.820007,263.070007,263.070007,2613900
2019-08-26,265.000000,266.869995,262.309998,266.570007,266.570007,849600
2019-08-27,269.019989,269.600006,261.940002,266.209991,266.209991,1473800
2019-08-28,261.769989,263.309998,258.220001,260.320007,260.320007,1573800
2019-08-29,263.859985,265.950012,260.600006,264.790009,264.790009,1080000
2019-08-30,265.910004,266.579987,256.649994,261.839996,261.839996,1497500
2019-09-03,264.089996,265.559998,261.000000,263.380005,263.380005,1423600
2019-09-04,265.720001,270.140015,265.250000,268.519989,268.519989,1201100
2019-09-05,270.320007,273.160004,260.600006,269.619995,269.619995,2145400
2019-09-06,269.899994,270.559998,262.470001,263.500000,263.500000,1400600
2019-09-09,264.000000,265.839996,250.000000,254.679993,254.679993,2922100
2019-09-10,250.470001,255.669998,246.500000,253.179993,253.179993,2525900
2019-09-11,252.630005,259.070007,251.020004,253.669998,253.669998,1487100
2019-09-12,256.600006,259.660004,255.520004,256.809998,256.809998,1814000
2019-09-13,255.380005,256.380005,251.000000,251.960007,251.960007,1520500
2019-09-16,251.000000,261.239990,250.000000,261.149994,261.149994,1182600
2019-09-17,263.359985,268.000000,260.739990,264.049988,264.049988,1270800
2019-09-18,266.690002,266.899994,259.769989,265.850006,265.850006,1330500
2019-09-19,265.450012,269.179993,262.500000,268.739990,268.739990,1492400
2019-09-20,269.470001,271.390015,266.589996,271.170013,271.170013,2138600
2019-09-23,272.470001,273.630005,266.959991,267.000000,267.000000,1230900
2019-09-24,267.000000,268.329987,256.100006,257.500000,257.500000,1505400
2019-09-25,257.500000,259.640015,248.669998,259.380005,259.380005,2549500
2019-09-26,259.390015,259.649994,255.240005,257.989990,257.989990,945200
2019-09-27,258.920013,259.489990,245.270004,250.259995,250.259995,2276200
2019-09-30,252.199997,254.800003,249.509995,253.850006,253.850006,1206000
2019-10-01,255.320007,256.119995,249.710007,250.130005,250.130005,1710100
2019-10-02,249.059998,250.759995,243.539993,246.850006,246.850006,1785900
2019-10-03,247.770004,258.559998,244.289993,257.369995,257.369995,1676300
2019-10-04,260.230011,267.220001,259.579987,266.480011,266.480011,1898700
2019-10-07,266.230011,270.500000,266.230011,268.149994,268.149994,2005800
2019-10-08,266.000000,268.369995,257.980011,258.130005,258.130005,1162000
2019-10-09,260.839996,263.519989,259.480011,262.019989,262.019989,839800
2019-10-10,260.019989,264.679993,259.100006,263.179993,263.179993,764800
2019-10-11,268.059998,273.959991,266.309998,270.329987,270.329987,1749600
2019-10-14,270.070007,271.220001,267.859985,269.440002,269.440002,1357100
2019-10-15,270.440002,276.500000,270.000000,274.239990,274.239990,1763300
2019-10-16,258.929993,260.750000,249.100006,254.600006,254.600006,4723500
2019-10-17,258.290009,259.059998,252.050003,254.309998,254.309998,2211700
2019-10-18,253.970001,257.510010,240.619995,243.000000,243.000000,4409600
2019-10-21,245.089996,245.809998,239.100006,240.899994,240.899994,3820700
2019-10-22,241.910004,242.449997,225.000000,228.339996,228.339996,6863000
2019-10-23,216.300003,225.729996,213.990005,220.009995,220.009995,12057900
2019-10-24,236.559998,243.820007,232.250000,237.779999,237.779999,9374000
2019-10-25,237.770004,241.500000,234.059998,241.220001,241.220001,3308700
2019-10-28,243.399994,246.279999,240.000000,244.699997,244.699997,3465900
2019-10-29,243.990005,248.990005,240.820007,241.039993,241.039993,1863100
2019-10-30,243.339996,250.240005,239.029999,249.949997,249.949997,1888000
2019-10-31,249.960007,250.809998,244.009995,247.259995,247.259995,1452600
2019-11-01,248.940002,256.160004,247.410004,253.029999,253.029999,2481000
2019-11-04,254.490005,255.574997,245.050003,245.800003,245.800003,1648987
